id,dia,horario,texto_original,texto_limpo,sentimento,prob_positivo,prob_negativo,prob_neutro,likes,retweets
2056536987994100191,18/05/2026,21:46,ISABELA GARCIA QUE FALTA ELA FAZIA NAS NOVELAS #QuemAmaCuida,ISABELA GARCIA QUE FALTA ELA FAZIA NAS NOVELAS,NEG,0.0143,0.9727,0.013,3,0
2056536986098319524,18/05/2026,21:46,"Que inferno estar no mesmo ônibus que Adriana, bota o fone e fica quieta linda #QuemAmaCuida","Que inferno estar no mesmo ônibus que Adriana, bota o fone e fica quieta linda",NEG,0.0033,0.9913,0.0053,1,0
2056536985733419373,18/05/2026,21:46,"Esperando a primeira cena da icônica,  Carmita. #QuemAmaCuida https://t.co/g8o8uA1FY9","Esperando a primeira cena da icônica, Carmita.",NEU,0.4289,0.0292,0.5418,0,0
2056536985511076005,18/05/2026,21:46,aquela cena de parasite 😭 #QuemAmaCuida,aquela cena de parasite 😭,NEG,0.0212,0.9413,0.0376,0,0
2056536983673954369,18/05/2026,21:46,"se eu ganhasse 1 real pra cada vez que o antonio fagundes interpretou um velho rico excentrico antipatico e doente que faz amizade com a mocinha protagonista pobre eu teria 2 reais, o q nao eh muito, mas eh estranho que tenha acontecido duas vezes #QuemAmaCuida","se eu ganhasse 1 real pra cada vez que o antonio fagundes interpretou um velho rico excentrico antipatico e doente que faz amizade com a mocinha protagonista pobre eu teria 2 reais, o q nao eh muito, mas eh estranho que tenha acontecido duas vezes",NEU,0.0757,0.4505,0.4737,0,0
2056536980331126876,18/05/2026,21:46,Já me sinto em 2019 novamente com o instrumental da boleira #QuemAmaCuida https://t.co/70DeRF0VWg,Já me sinto em 2019 novamente com o instrumental da boleira,NEU,0.381,0.0486,0.5704,3,0
2056536977785192657,18/05/2026,21:46,"Tadinha da Adriana gente. Nervosooo

#QuemAmaCuida",Tadinha da Adriana gente. Nervosooo,NEG,0.012,0.9746,0.0134,2,1
2056536976166158694,18/05/2026,21:46,"Que tristeza mais uma novela passando em SP, saudade dos cenários no Leblon !

 #QuemAmaCuida","Que tristeza mais uma novela passando em SP, saudade dos cenários no Leblon !",NEG,0.0087,0.9857,0.0055,0,0
2056536972487733697,18/05/2026,21:46,"10 min do primeiro capítulo 
#QuemAmaCuida",10 min do primeiro capítulo,NEU,0.0356,0.0291,0.9353,4,0
2056536971678199890,18/05/2026,21:46,"Letícia  tá  representando  demais nós  CLT  
#QuemAmaCuida",Letícia tá representando demais nós CLT,POS,0.9466,0.01,0.0434,4,0
2056536968486367688,18/05/2026,21:46,Que onibus é esse em SãoPaulo?? #QuemAmaCuida,Que onibus é esse em SãoPaulo??,NEG,0.02,0.7676,0.2124,0,0
2056536965592326563,18/05/2026,21:46,feliz demais com a volta da Isabela Garcia para as novelas 🥹🤍 #QuemAmaCuida,feliz demais com a volta da Isabela Garcia para as novelas 🥹🤍,POS,0.9674,0.0064,0.0263,6,0
2056536964648644730,18/05/2026,21:46,"Jesus, a casa da Adriana parecendo uma piscina ambulante. #quemamacuida","Jesus, a casa da Adriana parecendo uma piscina ambulante.",NEG,0.0195,0.9417,0.0388,2,1
2056536963990061442,18/05/2026,21:46,"a novela mal começou e a Adriana já sofreu mais perrengue que a Ana Paula no BBB26 

#QuemAmaCuida",a novela mal começou e a Adriana já sofreu mais perrengue que a Ana Paula no BBB26,NEG,0.0666,0.6863,0.2472,14,0
2056536959745511709,18/05/2026,21:46,ver a Isabela garcia na minha tv é um bálsamo pra mim. parabéns pra quem fez essa escalação #QuemAmaCuida,ver a Isabela garcia na minha tv é um bálsamo pra mim. parabéns pra quem fez essa escalação,POS,0.975,0.0059,0.0191,2,0
2056536958134898850,18/05/2026,21:46,"Celular da Adriana já não tava quase sem bateria? KKKKKKKKK #QuemAmaCuida 

Ah, acabou kkk","Celular da Adriana já não tava quase sem bateria? KKKKKKKKK Ah, acabou kkk",NEU,0.0318,0.2114,0.7568,0,0
2056536956880707978,18/05/2026,21:46,Essa cena foi gravada em recife? n pode cair uma gota do ceu que alaga #QuemAmaCuida,Essa cena foi gravada em recife? n pode cair uma gota do ceu que alaga,NEG,0.0563,0.5966,0.347,0,0
2056536948974465239,18/05/2026,21:46,A enchente meu Deus 🥹 #QuemAmaCuida,A enchente meu Deus 🥹,NEG,0.1123,0.8114,0.0763,0,0
2056536948366278844,18/05/2026,21:46,Edvaldo va a hacer la revisión a alguna muchacha y descubrir que es muchacho? 😂. #QuemAmaCuida,Edvaldo va a hacer la revisión a alguna muchacha y descubrir que es muchacho? 😂.,NEU,0.2492,0.0847,0.6661,1,0
2056536948232126882,18/05/2026,21:46,Duas fisioterapeutas demitidas no mesmo dia #QuemAmaCuida,Duas fisioterapeutas demitidas no mesmo dia,NEG,0.0087,0.7872,0.2041,2,0
2056536942448181385,18/05/2026,21:46,Amei que a Globo alugou um ônibus da Viação Santa Cruz só pra combinar com a paleta de looks da Adriana #QuemAmaCuida https://t.co/qGpnfWEjY4,Amei que a Globo alugou um ônibus da Viação Santa Cruz só pra combinar com a paleta de looks da Adriana,POS,0.9661,0.0067,0.0272,6,1
2056536941596741684,18/05/2026,21:46,"por causa da amora parece que tudo nessa novela é azul, vermelho e dourado, a loira ama esse filtro desde eta mundo melhor #quemamacuida https://t.co/saBhKKrNo4","por causa da amora parece que tudo nessa novela é azul, vermelho e dourado, a loira ama esse filtro desde eta mundo melhor",POS,0.655,0.0419,0.3031,4,1
2056536935192052220,18/05/2026,21:46,Não quero fazer comparações. Mas #TrêsGraças tratava SP com mais realidade. Que ônibus é esse a Adriana está indo pra Lapa ? #QuemAmaCuida,Não quero fazer comparações. Mas tratava SP com mais realidade. Que ônibus é esse a Adriana está indo pra Lapa ?,NEU,0.0212,0.1291,0.8497,5,0
2056536934512570617,18/05/2026,21:46,"a ótima isabela garcia 
#QuemAmaCuida",a ótima isabela garcia,POS,0.9372,0.0057,0.0571,6,1
2056536927143141564,18/05/2026,21:46,A Isabela Garcia!! #QuemAmaCuida,A Isabela Garcia!!,NEU,0.2898,0.0181,0.6921,2,0
2056536926665007424,18/05/2026,21:46,Tópico sensível esse primeiro capítulo da novela 😢 #QuemAmaCuida,Tópico sensível esse primeiro capítulo da novela 😢,POS,0.8469,0.0788,0.0743,5,1
2056536921279484377,18/05/2026,21:46,"Acho que o Walcyr assistiu Entre Facas e Segredos e pensou: ""E se acontecesse o contrário? E se a mocinha não se desse bem com a morte do velho e sim a família gananciosa?""

Então surgiu #QuemAmaCuida https://t.co/Q38WaOPG0J","Acho que o Walcyr assistiu Entre Facas e Segredos e pensou: ""E se acontecesse o contrário? E se a mocinha não se desse bem com a morte do velho e sim a família gananciosa?"" Então surgiu",NEU,0.0144,0.3877,0.5978,8,0
2056536921032056979,18/05/2026,21:46,"pilar já mostrou a que veio, começou abalando #quemamacuida","pilar já mostrou a que veio, começou abalando",POS,0.7264,0.0477,0.2259,2,0
2056536918767083829,18/05/2026,21:46,@ZAMENZA Esse primeiro capítulo está muito bom #QuemAmaCuida https://t.co/tBGIWDMZq4,Esse primeiro capítulo está muito bom,POS,0.9928,0.0019,0.0053,8,0
2056536914992226362,18/05/2026,21:46,A pobi da Adriana mds. #QuemAmaCuida https://t.co/IW5A3Wqf1G,A pobi da Adriana mds.,POS,0.5667,0.1685,0.2647,23,0
2056536914153345159,18/05/2026,21:46,"Produção ruim, ônibus vermelho, não tem placa do valor, ela veio de trás para frente e passou na catraca… #quemamacuida https://t.co/omW4Zhsjkq","Produção ruim, ônibus vermelho, não tem placa do valor, ela veio de trás para frente e passou na catraca…",NEG,0.0144,0.7631,0.2225,5,0
2056536913482260891,18/05/2026,21:46,"o tanto de água minha gente 
#QuemAmaCuida",o tanto de água minha gente,NEU,0.1352,0.1763,0.6885,1,0
2056536912559509737,18/05/2026,21:46,ISABELA GARCIAAAAAA #QuemAmaCuida,ISABELA GARCIAAAAAA,NEU,0.2899,0.0239,0.6862,1,0
2056536910567272523,18/05/2026,21:46,Eu amo que a Adriana puxa conversa com todo mundo na rua kkkkkkk ela é muito carismática #quemamacuida,Eu amo que a Adriana puxa conversa com todo mundo na rua kkkkkkk ela é muito carismática,POS,0.9803,0.0038,0.016,1,0
2056536905022378219,18/05/2026,21:46,esse mauricio q vai fazer casal com o nepobaby do murilo benicio? #quemamacuida,esse mauricio q vai fazer casal com o nepobaby do murilo benicio?,NEU,0.0408,0.0281,0.9311,1,0
2056536903030026445,18/05/2026,21:46,adriana reclamando que o celular não segura bateria mt eu #QuemAmaCuida,adriana reclamando que o celular não segura bateria mt eu,NEU,0.0956,0.2445,0.6599,1,0
2056536899318124856,18/05/2026,21:46,"MDS nunca mais tinha visto essa atriz, que massa #QuemAmaCuida","MDS nunca mais tinha visto essa atriz, que massa",POS,0.958,0.0076,0.0344,1,0
2056536898592489816,18/05/2026,21:46,"Todo mundo dançando foguinho 
#QuemAmaCuida",Todo mundo dançando foguinho,NEU,0.255,0.0746,0.6704,3,0
2056536898521149566,18/05/2026,21:46,"A catraca do ônibus onde vcs moram roda pra frente? 
#QuemAmaCuida",A catraca do ônibus onde vcs moram roda pra frente?,NEU,0.012,0.0473,0.9407,1,0
2056536897808191928,18/05/2026,21:46,"Não é novela da Claudia Souto se não tiver um ônibus nela. Bem capaz da Madá tá dentro dele 

 #QuemAmaCuida",Não é novela da Claudia Souto se não tiver um ônibus nela. Bem capaz da Madá tá dentro dele,NEU,0.0694,0.3274,0.6033,2,1
2056536897053155399,18/05/2026,21:46,Isabela Garcia 😍 #QuemAmaCuida,Isabela Garcia 😍,POS,0.9874,0.0012,0.0114,101,3
2056536895866257747,18/05/2026,21:46,me dá até um desespero assistir essa sequência de enchente. só quem já viveu esse pesadelo consegue entender #QuemAmaCuida,me dá até um desespero assistir essa sequência de enchente. só quem já viveu esse pesadelo consegue entender,NEG,0.0097,0.9715,0.0189,6,0
2056536889809686818,18/05/2026,21:46,"""Ta começando a entrar água aqui em casa, estamos afastando os moveis pra nao molhar...""

E Adriana ja botou o celular pra carregar no bar porque a bateria não dura nada.
#Quemamacuida 
https://t.co/kWaVpwGZZH","""Ta começando a entrar água aqui em casa, estamos afastando os moveis pra nao molhar..."" E Adriana ja botou o celular pra carregar no bar porque a bateria não dura nada.",NEU,0.0324,0.2567,0.7109,2243,36
2056536881039389119,18/05/2026,21:46,a Isabela de volta as novelas parece um sonho #QuemAmaCuida https://t.co/WWzlty4G3a,a Isabela de volta as novelas parece um sonho,POS,0.5511,0.1386,0.3103,3,0
2056536878082326990,18/05/2026,21:46,Dia de chuva em São Paulo é um inferno mesmo #QuemAmaCuida,Dia de chuva em São Paulo é um inferno mesmo,NEG,0.0108,0.9774,0.0118,1,0
2056536873032393196,18/05/2026,21:46,"aqui somos mundinho adriana
#QuemAmaCuida https://t.co/qxAwyaEbN9",aqui somos mundinho adriana,NEU,0.2823,0.0092,0.7085,2,0
2056536870285107222,18/05/2026,21:46,"@chicobarney Que isso Chico... Dan Stulbach tem 56 anos e o Chay Suede 33. 
Acho pior Leandra Leal que tem 43 anos ser mãe da Isabelle Drummond que tem 32 como fizeram em coração acelerado. 
#QuemAmaCuida",Que isso Chico... Dan Stulbach tem 56 anos e o Chay Suede 33. Acho pior Leandra Leal que tem 43 anos ser mãe da Isabelle Drummond que tem 32 como fizeram em coração acelerado.,NEG,0.0133,0.8263,0.1603,159,0
2056536869706350885,18/05/2026,21:46,mais uma vez WALCYR CARRASCO colocando alguém pra ser interditado injustamente na novela #QuemAmaCuida https://t.co/yIyhwh9jo4,mais uma vez WALCYR CARRASCO colocando alguém pra ser interditado injustamente na novela,NEG,0.0086,0.8736,0.1178,0,0
2056536864383787367,18/05/2026,21:46,PEGA MINHA MÁQUINA DE COSTURA KKKKKKKKKK EU #QuemAmaCuida,PEGA MINHA MÁQUINA DE COSTURA KKKKKKKKKK EU,NEU,0.1166,0.0337,0.8497,1,1
2056536862857064772,18/05/2026,21:46,"um pontinho vermelho no meio da cidade 

#quemamacuida https://t.co/0OaNKzDoU5",um pontinho vermelho no meio da cidade,NEU,0.3452,0.0374,0.6174,24,3
2056536862848700744,18/05/2026,21:46,"#QuemAmaCuida Adriana com o celular com a bateria q não segura carga, coitada só se ferra a bichinha https://t.co/Q7QKKh6BLO","Adriana com o celular com a bateria q não segura carga, coitada só se ferra a bichinha",NEG,0.009,0.9681,0.0228,1,0
2056536859069542447,18/05/2026,21:46,Estreou a nova do mestre! #QuemAmaCuida https://t.co/eEiSsKDsYH,Estreou a nova do mestre!,NEU,0.1351,0.0108,0.8542,0,0
2056536856494227882,18/05/2026,21:46,"gente to achando muito bapho essa novela, to achando que vai bombar
#QuemAmaCuida","gente to achando muito bapho essa novela, to achando que vai bombar",POS,0.9769,0.0034,0.0197,1,1
2056536856435499234,18/05/2026,21:46,to achando q adriana demitida no primeiro dia vai carregar bem o legado de gerluce maria das graças #quemamacuida,to achando q adriana demitida no primeiro dia vai carregar bem o legado de gerluce maria das graças,NEU,0.1491,0.1073,0.7436,0,0
2056536854116073633,18/05/2026,21:46,que nervoso #QuemAmaCuida,que nervoso,NEG,0.0158,0.9672,0.017,1,0
2056536853495390548,18/05/2026,21:46,Saudades de novelas em SP que os ricos moravam em mansões… esses cenários de apartamentos são artificiais demais #QuemAmaCuida,Saudades de novelas em SP que os ricos moravam em mansões… esses cenários de apartamentos são artificiais demais,NEG,0.0077,0.9814,0.0109,6,3
2056536852518027456,18/05/2026,21:46,Mds mas essa protagonista é tagarela hein kkk #quemamacuida,Mds mas essa protagonista é tagarela hein kkk,NEG,0.0093,0.9695,0.0212,2,0
2056536850328605149,18/05/2026,21:46,"especial demais a volta de Antônio Fagundes,por mais breve que seja #QuemAmaCuida","especial demais a volta de Antônio Fagundes,por mais breve que seja",POS,0.9785,0.0034,0.0181,2,2
2056536847786938451,18/05/2026,21:46,"amei que a cena de abertura foi uma versão estendida da chamada, justamente uma cena chave que constrói a identidade da protagonista junto ao público (como analisei no meu post que tá completo no insta) #QuemAmaCuida https://t.co/KhouINK7qZ","amei que a cena de abertura foi uma versão estendida da chamada, justamente uma cena chave que constrói a identidade da protagonista junto ao público (como analisei no meu post que tá completo no insta)",POS,0.9855,0.0023,0.0123,57,11
2056536847384236425,18/05/2026,21:46,"sem acreditar que o personagem do jesuíta vai morrer não aceito
#QuemAmaCuida",sem acreditar que o personagem do jesuíta vai morrer não aceito,NEG,0.0053,0.9848,0.0099,1,0
2056536845035471342,18/05/2026,21:46,"A adriana é parente da gerluce tenho certeza 

#quemamacuida",A adriana é parente da gerluce tenho certeza,NEU,0.0159,0.0414,0.9427,0,1
2056536836957233217,18/05/2026,21:46,"Puta que pariu, a água quase na metade #QuemAmaCuida","Puta que pariu, a água quase na metade",NEG,0.0145,0.9459,0.0397,0,0
2056536826479771841,18/05/2026,21:46,"A Adriana doou a COXINHA dela pro pedinte. Ela é uma anja msm! 🤣
#QuemAmaCuida",A Adriana doou a COXINHA dela pro pedinte. Ela é uma anja msm! 🤣,POS,0.9646,0.0091,0.0263,1,0
2056536826001629557,18/05/2026,21:46,Chove chuva chove sem parar #QuemAmaCuida https://t.co/ZYpkNuuATu,Chove chuva chove sem parar,NEU,0.3416,0.1313,0.5271,0,0
2056536823308951807,18/05/2026,21:46,O Arthur tá igual a Sofia de #DonaDeMim kkkkkkkkkk só faltou as pegadinhas #QuemAmaCuida,O Arthur tá igual a Sofia de kkkkkkkkkk só faltou as pegadinhas,NEU,0.179,0.0877,0.7333,0,0
2056536814760890405,18/05/2026,21:45,não sei se vou aguentar uma novela inteirinha com o povo falando com esse sotaque forçado #QuemAmaCuida  https://t.co/CrQ5PQ8W0q,não sei se vou aguentar uma novela inteirinha com o povo falando com esse sotaque forçado,NEG,0.005,0.986,0.0089,3,0
2056536810210152895,18/05/2026,21:45,Adriana só no primeiro bloco já sofreu mais do que a Ju em todo Big Brother #QuemAmaCuida https://t.co/HrYqbijB15,Adriana só no primeiro bloco já sofreu mais do que a Ju em todo Big Brother,NEG,0.3479,0.3584,0.2937,10,2
2056536804505927796,18/05/2026,21:45,A água chegando no pescoço e tudo com a roupa enxuta. #QuemAmaCuida,A água chegando no pescoço e tudo com a roupa enxuta.,NEU,0.0573,0.0994,0.8433,1,0
2056536802979189166,18/05/2026,21:45,A água quase na janela e a Adriana perguntando se não dava pro ônibus seguir #QuemAmaCuida,A água quase na janela e a Adriana perguntando se não dava pro ônibus seguir,NEU,0.0687,0.2661,0.6652,1,1
2056536801251094856,18/05/2026,21:45,"Cleber falando da Adri 🅰️🅰️🅰️🅰️🅰️

#QuemAmaCuida #TVGlobo https://t.co/nyRftFdP7j",Cleber falando da Adri 🅰️🅰️🅰️🅰️🅰️,NEU,0.4327,0.0435,0.5237,69,19
2056536800890409087,18/05/2026,21:45,Em 20 min de novela já demitiram duas pessoas e o desemprego nesse país só aumentando  #QuemAmaCuida https://t.co/2cwJoZ8Ijw,Em 20 min de novela já demitiram duas pessoas e o desemprego nesse país só aumentando,NEG,0.0042,0.9814,0.0144,40,7
2056536798705185250,18/05/2026,21:45,Isabela Garcia SDS #QuemamaCuida,Isabela Garcia SDS,NEG,0.3991,0.4665,0.1344,1,0
2056536792241709225,18/05/2026,21:45,Arthur velho chato insuportável ninguém merece os irmãos é que estão certos #quemamacuida,Arthur velho chato insuportável ninguém merece os irmãos é que estão certos,NEG,0.0044,0.9897,0.0058,0,0
2056536791323132333,18/05/2026,21:45,"Dr Arthur me representando, quando fazia rpg kkkkkkkk #QuemAmaCuida","Dr Arthur me representando, quando fazia rpg kkkkkkkk",POS,0.8328,0.0143,0.1529,0,0
2056536785950257168,18/05/2026,21:45,amando os memes ja  #QuemAmaCuida https://t.co/PcR5FAhtEt,amando os memes ja,POS,0.9927,0.0021,0.0052,11,3
2056536784490598448,18/05/2026,21:45,#quemamacuida minha casa é tipo assim,minha casa é tipo assim,NEU,0.1152,0.0391,0.8457,0,0
2056536779788812335,18/05/2026,21:45,Adriana demitida e assim começa a saga da nossa protagonista #QuemAmaCuida https://t.co/L0bu3WMQ0i,Adriana demitida e assim começa a saga da nossa protagonista,NEU,0.0692,0.3258,0.6049,1,0
2056536775892271562,18/05/2026,21:45,Sondtrack de A Dona do Pecaço!! #QuemAmaCuida,Sondtrack de A Dona do Pecaço!!,NEU,0.097,0.0121,0.8909,0,0
2056536773107315105,18/05/2026,21:45,Instrumental de A Dona do Pedaço… VAI SER NOVELÃO!!! 🙏🏻 #QuemAmaCuida,Instrumental de A Dona do Pedaço… VAI SER NOVELÃO!!! 🙏🏻,NEU,0.1628,0.0139,0.8233,4,1
2056536772624962040,18/05/2026,21:45,Ai juro era pro chay interpretar o carlos e morrer #quemamacuida,Ai juro era pro chay interpretar o carlos e morrer,NEG,0.0487,0.8163,0.135,7,2
2056536768518697309,18/05/2026,21:45,Pqp desesperador #QuemAmaCuida,Pqp desesperador,NEG,0.0096,0.9812,0.0092,0,0
2056536754908270893,18/05/2026,21:45,"O Jesuita vai morrer? pois não estou pronta 
#quemamacuida",O Jesuita vai morrer? pois não estou pronta,NEG,0.0083,0.9648,0.0269,2,0
2056536751988949467,18/05/2026,21:45,Pobre é isso mesmo. Acontece tudo ao mesmo tempo. #QuemAmaCuida,Pobre é isso mesmo. Acontece tudo ao mesmo tempo.,NEG,0.0372,0.4993,0.4635,1,1
2056536751850606600,18/05/2026,21:45,"A Passagem de ônibus é 4 reais. QUE PARAÍSO

#QuemAmaCuida",A Passagem de ônibus é 4 reais. QUE PARAÍSO,POS,0.9606,0.0088,0.0305,0,0
